title,url,source,time,query,position,moment
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,3 hours ago,Kirsten Gillibrand,1,2018-12-15 18:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,18 hours ago,Kirsten Gillibrand,4,2018-12-15 18:00:00
Gillibrand Might Be Paying a Price for Turning on Franken,https://www.realclearpolitics.com/articles/2018/11/27/gillibrand_might_be_paying_a_price_for_turning_on_franken_138748.html,RealClearPolitics,2 weeks ago,Kirsten Gillibrand,10,2018-12-15 18:00:00
Gillibrand on 2020: Definitely thinking about it,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-2020-run-sot-van-jones-show-cpx.cnn,CNN.com,18 hours ago,Kirsten Gillibrand,5,2018-12-15 18:00:00
"U.S. Senator Kirsten Gillibrand has a new children's book and says she may 
run for president in 2020",https://wnyt.com/politics/us-senator-kirsten-gillibrand-has-a-new-childrens-book-and-says-she-may-run-for-president-in-2020/5172075/,WNYT.com,1 week ago,Kirsten Gillibrand,6,2018-12-15 18:00:00
Good news from Kirsten Gillibrand: The future is female and intersectional,https://hotair.com/archives/2018/12/05/good-news-kirsten-gillibrand-future-female-intersectional/,HotAir,1 week ago,Kirsten Gillibrand,9,2018-12-15 18:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,TheHill,3 hours ago,Kirsten Gillibrand,2,2018-12-15 18:00:00
"New York Democrat Gillibrand mocked for saying future is 'female' and 
'intersectional'",https://www.foxnews.com/politics/new-yorks-kirsten-gillibrand-mocked-for-saying-future-is-female-and-intersectional,Fox News,1 week ago,Kirsten Gillibrand,7,2018-12-15 18:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,1 hour ago,Kirsten Gillibrand,3,2018-12-15 18:00:00
Rubio Knocks Down Kirsten Gillibrand’s Claim That The ‘Future Is Female’,https://dailycaller.com/2018/12/05/marco-rubio-kirsten-gillibrand-future-american/,The Daily Caller,1 week ago,Kirsten Gillibrand,8,2018-12-15 18:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,7 hours ago,Kirsten Gillibrand,2,2018-12-16 00:00:00
"New York Democrat Gillibrand mocked for saying future is 'female' and 
'intersectional'",https://www.foxnews.com/politics/new-yorks-kirsten-gillibrand-mocked-for-saying-future-is-female-and-intersectional,Fox News,1 week ago,Kirsten Gillibrand,10,2018-12-16 00:00:00
"U.S. Senator Kirsten Gillibrand has a new children's book and says she may 
run for president in 2020",https://wnyt.com/politics/us-senator-kirsten-gillibrand-has-a-new-childrens-book-and-says-she-may-run-for-president-in-2020/5172075/,WNYT.com,1 week ago,Kirsten Gillibrand,9,2018-12-16 00:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,5,2018-12-16 00:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,9 hours ago,Kirsten Gillibrand,1,2018-12-16 00:00:00
Kirsten Gillibrand protests refugee cutbacks,https://buffalonews.com/2018/12/13/kirsten-gillibrand-protests-refugee-cutbacks/,The Buffalo News,2 days ago,Kirsten Gillibrand,7,2018-12-16 00:00:00
"Gillibrand Undermined Local Women’s March Leaders by Lavishing Praise on 
Embattled Founders",https://freebeacon.com/politics/gillibrand-undermined-local-womens-march-leaders-by-lavishing-praise-on-embattled-founders/,Washington Free Beacon,4 days ago,Kirsten Gillibrand,8,2018-12-16 00:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,The Hill,9 hours ago,Kirsten Gillibrand,4,2018-12-16 00:00:00
Gillibrand on 2020: Definitely thinking about it,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-2020-run-sot-van-jones-show-cpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,6,2018-12-16 00:00:00
Kirsten Gillibrand on Trump: ‘I’m Not Afraid of His Nasty Language’,https://www.mediaite.com/tv/kirsten-gillibrand-on-trump-im-not-afraid-of-his-nasty-language/,Mediaite.com,4 hours ago,Kirsten Gillibrand,3,2018-12-16 00:00:00
"New York Democrat Gillibrand mocked for saying future is 'female' and 
'intersectional'",https://www.foxnews.com/politics/new-yorks-kirsten-gillibrand-mocked-for-saying-future-is-female-and-intersectional,Fox News,1 week ago,Kirsten Gillibrand,9,2018-12-16 06:00:00
Gillibrand on 2020: Definitely thinking about it,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-2020-run-sot-van-jones-show-cpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,7,2018-12-16 06:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,13 hours ago,Kirsten Gillibrand,5,2018-12-16 06:00:00
Kirsten Gillibrand on Trump: ‘I’m Not Afraid of His Nasty Language’,https://www.mediaite.com/tv/kirsten-gillibrand-on-trump-im-not-afraid-of-his-nasty-language/,Mediaite.com,10 hours ago,Kirsten Gillibrand,4,2018-12-16 06:00:00
Marco Rubio Destroys Kirsten Gillibrand's Identity Politics Nonsense,https://townhall.com/tipsheet/katiepavlich/2018/12/06/marco-rubio-destroys-gillibrand-for-her-identity-politics-nonsense-n2537081,Townhall,1 week ago,Kirsten Gillibrand,10,2018-12-16 06:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,49 mins ago,Kirsten Gillibrand,3,2018-12-16 06:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,2,2018-12-16 06:00:00
Kirsten Gillibrand protests refugee cutbacks,https://buffalonews.com/2018/12/13/kirsten-gillibrand-protests-refugee-cutbacks/,The Buffalo News,2 days ago,Kirsten Gillibrand,8,2018-12-16 06:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,15 hours ago,Kirsten Gillibrand,1,2018-12-16 06:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,The Hill,15 hours ago,Kirsten Gillibrand,6,2018-12-16 06:00:00
"New York Democrat Gillibrand mocked for saying future is 'female' and 
'intersectional'",https://www.foxnews.com/politics/new-yorks-kirsten-gillibrand-mocked-for-saying-future-is-female-and-intersectional,Fox News,1 week ago,Kirsten Gillibrand,9,2018-12-16 12:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,6 hours ago,Kirsten Gillibrand,2,2018-12-16 12:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,21 hours ago,Kirsten Gillibrand,1,2018-12-16 12:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,19 hours ago,Kirsten Gillibrand,5,2018-12-16 12:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,The Hill,21 hours ago,Kirsten Gillibrand,6,2018-12-16 12:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,7,2018-12-16 12:00:00
"Gillibrand: Say, there are a lot of white men running for President, aren’t 
there?",https://hotair.com/archives/2018/12/16/gillibrand-say-lot-white-men-running-president-arent/,HotAir,2 hours ago,Kirsten Gillibrand,3,2018-12-16 12:00:00
Gillibrand on 2020: Definitely thinking about it,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-2020-run-sot-van-jones-show-cpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,8,2018-12-16 12:00:00
Marco Rubio Destroys Kirsten Gillibrand's Identity Politics Nonsense,https://townhall.com/tipsheet/katiepavlich/2018/12/06/marco-rubio-destroys-gillibrand-for-her-identity-politics-nonsense-n2537081,Townhall,1 week ago,Kirsten Gillibrand,10,2018-12-16 12:00:00
Kirsten Gillibrand on Trump: ‘I’m Not Afraid of His Nasty Language’,https://www.mediaite.com/tv/kirsten-gillibrand-on-trump-im-not-afraid-of-his-nasty-language/,Mediaite.com,16 hours ago,Kirsten Gillibrand,4,2018-12-16 12:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,The Hill,1 day ago,Kirsten Gillibrand,7,2018-12-16 18:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,1 day ago,Kirsten Gillibrand,1,2018-12-16 18:00:00
"Gillibrand: Say, there are a lot of white men running for President, aren’t 
there?",https://hotair.com/archives/2018/12/16/gillibrand-say-lot-white-men-running-president-arent/,Hot Air,8 hours ago,Kirsten Gillibrand,4,2018-12-16 18:00:00
Gillibrand: A more inclusive America is a stronger America,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-poll-woman-president-van-jones-show-vpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,8,2018-12-16 18:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,1 hour ago,Kirsten Gillibrand,3,2018-12-16 18:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,12 hours ago,Kirsten Gillibrand,2,2018-12-16 18:00:00
Kirsten Gillibrand on Trump: ‘I’m Not Afraid of His Nasty Language’,https://www.mediaite.com/tv/kirsten-gillibrand-on-trump-im-not-afraid-of-his-nasty-language/,Mediaite.com,22 hours ago,Kirsten Gillibrand,5,2018-12-16 18:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,9,2018-12-16 18:00:00
Gillibrand on 2020: Definitely thinking about it,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-2020-run-sot-van-jones-show-cpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,10,2018-12-16 18:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,1 day ago,Kirsten Gillibrand,6,2018-12-16 18:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,The Hill,1 day ago,Kirsten Gillibrand,8,2018-12-17 00:00:00
Gillibrand: A more inclusive America is a stronger America,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-poll-woman-president-van-jones-show-vpx.cnn,CNN.com,1 day ago,Kirsten Gillibrand,10,2018-12-17 00:00:00
Sen. Gillibrand seeks to eliminate current cash bail system,http://longisland.news12.com/story/39651690/sen-gillibrand-seeks-to-eliminate-current-cash-bail-system,News 12 Long Island,6 hours ago,Kirsten Gillibrand,3,2018-12-17 00:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,1 day ago,Kirsten Gillibrand,9,2018-12-17 00:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,1 day ago,Kirsten Gillibrand,7,2018-12-17 00:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,18 hours ago,Kirsten Gillibrand,2,2018-12-17 00:00:00
Kirsten Gillibrand on Trump: ‘I’m Not Afraid of His Nasty Language’,https://www.mediaite.com/tv/kirsten-gillibrand-on-trump-im-not-afraid-of-his-nasty-language/,Mediaite.com,1 day ago,Kirsten Gillibrand,6,2018-12-17 00:00:00
"Gillibrand: Say, there are a lot of white men running for President, aren’t 
there?",https://hotair.com/archives/2018/12/16/gillibrand-say-lot-white-men-running-president-arent/,Hot Air,14 hours ago,Kirsten Gillibrand,5,2018-12-17 00:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,7 hours ago,Kirsten Gillibrand,4,2018-12-17 00:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,2 days ago,Kirsten Gillibrand,1,2018-12-17 00:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,1 day ago,Kirsten Gillibrand,7,2018-12-17 06:00:00
Kirsten Gillibrand on Trump: ‘I’m Not Afraid of His Nasty Language’,https://www.mediaite.com/tv/kirsten-gillibrand-on-trump-im-not-afraid-of-his-nasty-language/,Mediaite.com,1 day ago,Kirsten Gillibrand,6,2018-12-17 06:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,1 day ago,Kirsten Gillibrand,2,2018-12-17 06:00:00
Gillibrand: A more inclusive America is a stronger America,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-poll-woman-president-van-jones-show-vpx.cnn,CNN.com,2 days ago,Kirsten Gillibrand,9,2018-12-17 06:00:00
Sen. Gillibrand seeks to eliminate current cash bail system,http://longisland.news12.com/story/39651690/sen-gillibrand-seeks-to-eliminate-current-cash-bail-system,News 12 Long Island,12 hours ago,Kirsten Gillibrand,3,2018-12-17 06:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,1 day ago,Kirsten Gillibrand,5,2018-12-17 06:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,The Hill,1 day ago,Kirsten Gillibrand,8,2018-12-17 06:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,13 hours ago,Kirsten Gillibrand,1,2018-12-17 06:00:00
"Gillibrand: Say, there are a lot of white men running for President, aren’t 
there?",https://hotair.com/archives/2018/12/16/gillibrand-say-lot-white-men-running-president-arent/,Hot Air,20 hours ago,Kirsten Gillibrand,4,2018-12-17 06:00:00
Gillibrand on 2020: Definitely thinking about it,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-2020-run-sot-van-jones-show-vpx.cnn,CNN.com,2 days ago,Kirsten Gillibrand,10,2018-12-17 06:00:00
"Gillibrand: Say, there are a lot of white men running for President, aren’t 
there?",https://hotair.com/archives/2018/12/16/gillibrand-say-lot-white-men-running-president-arent/,Hot Air,1 day ago,Kirsten Gillibrand,5,2018-12-17 12:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,19 hours ago,Kirsten Gillibrand,2,2018-12-17 12:00:00
Gillibrand: A more inclusive America is a stronger America,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-poll-woman-president-van-jones-show-vpx.cnn,CNN.com,2 days ago,Kirsten Gillibrand,10,2018-12-17 12:00:00
"Gillibrand says she's worried about top options in Dem 2020 poll being 
white men | TheHill",https://thehill.com/homenews/campaign/421543-gillibrand-pushes-for-diversity-worrisome-that-top-three-options-in-dem,TheHill,1 day ago,Kirsten Gillibrand,8,2018-12-17 12:00:00
Sen. Gillibrand seeks to eliminate current cash bail system,http://longisland.news12.com/story/39651690/sen-gillibrand-seeks-to-eliminate-current-cash-bail-system,News 12 Long Island,18 hours ago,Kirsten Gillibrand,3,2018-12-17 12:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,1 day ago,Kirsten Gillibrand,6,2018-12-17 12:00:00
Gillibrand pushes to end cash bail,https://www.amny.com/news/gillibrand-cash-bail-1.24650427,amNY,18 hours ago,Kirsten Gillibrand,4,2018-12-17 12:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,1 day ago,Kirsten Gillibrand,7,2018-12-17 12:00:00
Kirsten Gillibrand Is Worried That Top 2020 Dem Candidates Are All White Men,https://www.huffingtonpost.com/entry/kirsten-gillibrand-is-worried-that-top-2020-dem-candidates-are-all-white-men_us_5c17ac75e4b009b8aea9807a,HuffPost,2 hours ago,Kirsten Gillibrand,1,2018-12-17 12:00:00
Sen. Kirsten Gillibrand on a 2020 run: 'I'm definitely thinking about it',https://www.cnn.com/2018/12/15/politics/gillibrand-2020-van-jones-cnntv/index.html,CNN.com,1 day ago,Kirsten Gillibrand,9,2018-12-17 12:00:00
Gillibrand pushes to end cash bail,https://www.amny.com/news/gillibrand-cash-bail-1.24650427,amNY,1 day ago,Kirsten Gillibrand,7,2018-12-17 18:00:00
Kirsten Gillibrand Is Worried That Top 2020 Dem Candidates Are All White Men,https://www.huffingtonpost.com/entry/kirsten-gillibrand-is-worried-that-top-2020-dem-candidates-are-all-white-men_us_5c17ac75e4b009b8aea9807a,HuffPost,8 hours ago,Kirsten Gillibrand,1,2018-12-17 18:00:00
"Sen. Gillibrand Worried About the Fact That The Top Potential Dem Nominees 
for 2020 Are White Men",https://townhall.com/tipsheet/laurettabrown/2018/12/17/sen-kirsten-gillibrand-laments-lack-of-diversity-in-top-dem-contenders-for-2020-n2537598,Townhall,5 hours ago,Kirsten Gillibrand,4,2018-12-17 18:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,1 day ago,Kirsten Gillibrand,9,2018-12-17 18:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,2 days ago,Kirsten Gillibrand,10,2018-12-17 18:00:00
Gillibrand Worried About White Men Leading in 2020 Dem Polls,https://freebeacon.com/politics/gillibrand-worried-about-white-men-leading-in-2020-dem-polls/,Free Beacon,5 hours ago,Kirsten Gillibrand,5,2018-12-17 18:00:00
Sen. Gillibrand seeks to eliminate current cash bail system,http://longisland.news12.com/story/39651690/sen-gillibrand-seeks-to-eliminate-current-cash-bail-system,News 12 Long Island,1 day ago,Kirsten Gillibrand,6,2018-12-17 18:00:00
"Sen. Gillibrand: Wouldn't it be terrible if Democrats nominated a man in 
2020 (wink, wink)?",https://www.washingtonexaminer.com/opinion/sen-gillibrand-wouldnt-it-be-terrible-if-democrats-nominated-a-man-in-2020-wink-wink,Washington Examiner,1 hour ago,Kirsten Gillibrand,3,2018-12-17 18:00:00
Gillibrand on Franken: Silence was not an option,https://www.cnn.com/videos/politics/2018/12/15/kirsten-gillibrand-al-franken-allegations-reaction-sot-vjs-vpx.cnn,CNN.com,2 days ago,Kirsten Gillibrand,2,2018-12-17 18:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,1 day ago,Kirsten Gillibrand,8,2018-12-17 18:00:00
Gillibrand Worried About White Men Leading in 2020 Dem Polls,https://freebeacon.com/politics/gillibrand-worried-about-white-men-leading-in-2020-dem-polls/,Free Beacon,11 hours ago,Kirsten Gillibrand,6,2018-12-18 00:00:00
Sen. Gillibrand Pushes For End To Cash Bail System,https://newyork.cbslocal.com/2018/12/17/gillibrand-cash-bail-system/,CBS New York,17 hours ago,Kirsten Gillibrand,7,2018-12-18 00:00:00
"Sen. Gillibrand Worried About the Fact That The Top Potential Dem Nominees 
for 2020 Are White Men",https://townhall.com/tipsheet/laurettabrown/2018/12/17/sen-kirsten-gillibrand-laments-lack-of-diversity-in-top-dem-contenders-for-2020-n2537598,Townhall,11 hours ago,Kirsten Gillibrand,5,2018-12-18 00:00:00
Kirsten Gillibrand Is Worried That Top 2020 Dem Candidates Are All White Men,https://www.huffingtonpost.com/entry/kirsten-gillibrand-is-worried-that-top-2020-dem-candidates-are-all-white-men_us_5c17ac75e4b009b8aea9807a,HuffPost,14 hours ago,Kirsten Gillibrand,1,2018-12-18 00:00:00
Gillibrand pushes to end cash bail,https://www.amny.com/news/gillibrand-cash-bail-1.24650427,amNY,1 day ago,Kirsten Gillibrand,9,2018-12-18 00:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,1 day ago,Kirsten Gillibrand,2,2018-12-18 00:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,1 day ago,Kirsten Gillibrand,10,2018-12-18 00:00:00
Sen. Gillibrand seeks to eliminate current cash bail system,http://longisland.news12.com/story/39651690/sen-gillibrand-seeks-to-eliminate-current-cash-bail-system,News 12 Long Island,1 day ago,Kirsten Gillibrand,8,2018-12-18 00:00:00
"White men are leading 2020 Democratic polls, and Sen. Gillibrand is 
concerned",https://www.theblaze.com/news/white-men-are-leading-2020-democratic-polls-and-sen-gillibrand-is-concerned,TheBlaze,2 hours ago,Kirsten Gillibrand,3,2018-12-18 00:00:00
"Sen. Gillibrand: Wouldn't it be terrible if Democrats nominated a man in 
2020 (wink, wink)?",https://www.washingtonexaminer.com/opinion/sen-gillibrand-wouldnt-it-be-terrible-if-democrats-nominated-a-man-in-2020-wink-wink,Washington Examiner,7 hours ago,Kirsten Gillibrand,4,2018-12-18 00:00:00
Kirsten Gillibrand Is Worried That Top 2020 Dem Candidates Are All White Men,https://www.huffingtonpost.com/entry/kirsten-gillibrand-is-worried-that-top-2020-dem-candidates-are-all-white-men_us_5c17ac75e4b009b8aea9807a,HuffPost,20 hours ago,Kirsten Gillibrand,1,2018-12-18 06:00:00
"Senator Kirsten Gillibrand Says It’s Worrying Top Three 2020 Frontrunners 
Are All White Men",https://www.newsweek.com/senator-kirsten-gillibrand-says-its-worrying-top-three-2020-frontrunners-are-1260500,Newsweek,2 days ago,Kirsten Gillibrand,9,2018-12-18 06:00:00
Kirsten Gillibrand 'definitely thinking' of running for president in 2020,https://www.washingtonexaminer.com/politics/kirsten-gillibrand-definitely-thinking-of-running-for-president-in-2020,Washington Examiner,2 days ago,Kirsten Gillibrand,10,2018-12-18 06:00:00
Gillibrand Worried About White Men Leading in 2020 Dem Polls,https://freebeacon.com/politics/gillibrand-worried-about-white-men-leading-in-2020-dem-polls/,Free Beacon,17 hours ago,Kirsten Gillibrand,6,2018-12-18 06:00:00
"Sen. Gillibrand: Wouldn't it be terrible if Democrats nominated a man in 
2020 (wink, wink)?",https://www.washingtonexaminer.com/opinion/sen-gillibrand-wouldnt-it-be-terrible-if-democrats-nominated-a-man-in-2020-wink-wink,Washington Examiner,13 hours ago,Kirsten Gillibrand,2,2018-12-18 06:00:00
"Sen. Kirsten Gillibrand says federal criminal justice reform bill doesn't 
go far enough, demands end to cash b",https://www.nydailynews.com/news/politics/ny-pol-kirsten-gillibrand-end-cash-bail-20181216-story.html,NY Daily News,1 day ago,Kirsten Gillibrand,8,2018-12-18 06:00:00
"Sen. Gillibrand Worried About the Fact That The Top Potential Dem Nominees 
for 2020 Are White Men",https://townhall.com/tipsheet/laurettabrown/2018/12/17/sen-kirsten-gillibrand-laments-lack-of-diversity-in-top-dem-contenders-for-2020-n2537598,Townhall,17 hours ago,Kirsten Gillibrand,5,2018-12-18 06:00:00
Sen. Gillibrand seeks to eliminate current cash bail system,http://longisland.news12.com/story/39651690/sen-gillibrand-seeks-to-eliminate-current-cash-bail-system,News 12 Long Island,1 day ago,Kirsten Gillibrand,7,2018-12-18 06:00:00
Kirsten Gillibrand and the Al Franken Fury,https://www.theatlantic.com/politics/archive/2018/12/gillibrand-still-faces-questions-about-al-franken/578281/,The Atlantic,1 hour ago,Kirsten Gillibrand,3,2018-12-18 06:00:00
"White men are leading 2020 Democratic polls, and Sen. Gillibrand is 
concerned",https://www.theblaze.com/news/white-men-are-leading-2020-democratic-polls-and-sen-gillibrand-is-concerned,TheBlaze,8 hours ago,Kirsten Gillibrand,4,2018-12-18 06:00:00
"Sen. Gillibrand: Wouldn't it be terrible if Democrats nominated a man in 
2020 (wink, wink)?",https://www.washingtonexaminer.com/opinion/sen-gillibrand-wouldnt-it-be-terrible-if-democrats-nominated-a-man-in-2020-wink-wink,Washington Examiner,19 hours ago,Kirsten Gillibrand,5,2018-12-18 12:00:00
